Category,Type,Content Rating,Genres
Social,Free,Everyone,Social
Family,Free,Everyone,Entertainment
Family,Free,Teen,Puzzle
Family,Free,Everyone,Entertainment
Personalization,Free,Everyone,Personalization
Family,Free,Everyone,Entertainment
Game,Paid,Mature 17+,Action
Game,Free,Mature 17+,Action
Family,Free,Mature 17+,Entertainment
Family,Paid,Teen,Role Playing
Family,Free,Everyone,Entertainment
Personalization,Free,Everyone,Personalization
Weather,Paid,Everyone,Weather
Weather,Free,Everyone,Weather
Productivity,Free,Everyone,Productivity
Social,Paid,Everyone,Social
Family,Free,Everyone 10+,Role Playing
Video Players,Free,Everyone,Video Players & Editors
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Business,Free,Everyone,Business
Personalization,Free,Everyone,Personalization
Food And Drink,Free,Everyone,Food & Drink
Tools,Free,Everyone,Tools
Communication,Free,Everyone,Communication
Personalization,Paid,Everyone,Personalization
Game,Free,Everyone,Word
Tools,Free,Everyone,Tools
Art And Design,Free,Everyone,Art & Design
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Family,Free,Everyone,Casual
Tools,Free,Everyone,Tools
Communication,Free,Everyone,Communication
Art And Design,Paid,Everyone,Art & Design
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Art And Design,Paid,Everyone,Art & Design
Tools,Free,Everyone,Tools
Game,Free,Everyone,Racing
Family,Free,Everyone,Entertainment
Art And Design,Paid,Everyone,Art & Design
Family,Free,Teen,Casual
Game,Free,Teen,Casino
Game,Free,Everyone 10+,Adventure
Personalization,Paid,Everyone,Personalization
Personalization,Free,Everyone,Personalization
Personalization,Free,Everyone,Personalization
Tools,Paid,Everyone,Tools
Tools,Free,Everyone,Tools
Personalization,Free,Everyone,Personalization
Personalization,Paid,Everyone,Personalization
Game,Free,Teen,Action
Game,Free,Teen,Arcade
Personalization,Paid,Everyone,Personalization
Books And Reference,Free,Everyone,Books & Reference
Tools,Paid,Everyone,Tools
Game,Free,Mature 17+,Action
Game,Free,Everyone,Arcade
Personalization,Free,Everyone,Personalization
Travel And Local,Free,Everyone,Travel & Local
Family,Free,Everyone,Casual
Family,Paid,Everyone,Puzzle
Tools,Paid,Everyone,Tools
Lifestyle,Free,Everyone,Lifestyle
Family,Free,Everyone,Entertainment
Family,Free,Teen,Entertainment
Family,Free,Everyone,Racing
Family,Free,Everyone,Entertainment
Family,Free,Teen,Simulation
Family,Free,Teen,Casual
Communication,Free,Everyone,Communication
Game,Free,Teen,Action
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Family,Free,Teen,Entertainment
Game,Free,Teen,Action
Game,Free,Teen,Action
Tools,Free,Everyone,Tools
Family,Paid,Teen,Strategy
Game,Free,Mature 17+,Action
Tools,Free,Everyone,Tools
Game,Free,Teen,Action
Photography,Free,Mature 17+,Photography
Tools,Free,Everyone,Tools
Family,Free,Teen,Strategy
Lifestyle,Free,Everyone,Lifestyle
Game,Free,Everyone,Action
Family,Free,Teen,Strategy
Game,Free,Everyone 10+,Action
Game,Free,Mature 17+,Action
Game,Free,Teen,Action
Game,Free,Everyone,Adventure
Game,Free,Teen,Action
Personalization,Free,Everyone,Personalization
Game,Paid,Teen,Action
Photography,Free,Everyone,Photography
Medical,Paid,Everyone,Medical
Personalization,Free,Everyone,Personalization
Game,Free,Teen,Action
Communication,Paid,Everyone,Communication
Game,Free,Everyone 10+,Action
Game,Free,Everyone,Action
Personalization,Free,Everyone,Personalization
Family,Free,Everyone,Casual
Personalization,Free,Teen,Personalization
Health And Fitness,Free,Everyone,Health & Fitness
Health And Fitness,Free,Everyone,Health & Fitness
Family,Free,Everyone,Puzzle
Family,Free,Everyone,Casual
Health And Fitness,Free,Everyone,Health & Fitness
Family,Free,Everyone,Role Playing
Family,Free,Everyone,Puzzle
Family,Free,Everyone,Casual
Health And Fitness,Free,Everyone,Health & Fitness
Family,Free,Everyone,Casual
Video Players,Free,Everyone,Video Players & Editors
Health And Fitness,Free,Everyone,Health & Fitness
Game,Free,Everyone,Arcade
Family,Free,Everyone,Role Playing
Video Players,Free,Everyone,Video Players & Editors
Game,Free,Everyone,Arcade
Family,Free,Everyone,Puzzle
Shopping,Free,Everyone,Shopping
Family,Free,Everyone,Casual
Family,Free,Everyone,Casual
Health And Fitness,Free,Everyone,Health & Fitness
Finance,Free,Everyone,Finance
Health And Fitness,Free,Everyone,Health & Fitness
Game,Free,Everyone,Racing
Tools,Free,Everyone,Tools
Photography,Free,Everyone,Photography
Game,Free,Everyone,Arcade
Health And Fitness,Free,Everyone,Health & Fitness
Health And Fitness,Free,Everyone,Health & Fitness
Family,Free,Everyone,Entertainment
Health And Fitness,Free,Everyone,Health & Fitness
Health And Fitness,Free,Everyone,Health & Fitness
Health And Fitness,Free,Everyone,Health & Fitness
Tools,Free,Everyone,Tools
Game,Paid,Teen,Action
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Family,Free,Everyone,Entertainment
Family,Free,Everyone,Entertainment
Lifestyle,Free,Everyone,Lifestyle
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Books And Reference,Free,Everyone,Books & Reference
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Lifestyle,Free,Everyone,Lifestyle
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Business,Free,Everyone,Business
Lifestyle,Free,Everyone,Lifestyle
News And Magazines,Free,Everyone 10+,News & Magazines
Tools,Free,Everyone,Tools
Personalization,Free,Everyone,Personalization
House And Home,Free,Everyone,House & Home
Tools,Free,Everyone,Tools
Family,Free,Everyone,Entertainment
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Photography,Paid,Everyone,Photography
Tools,Free,Everyone,Tools
Productivity,Free,Everyone,Productivity
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Communication,Free,Everyone,Communication
Communication,Free,Everyone,Communication
Video Players,Paid,Everyone,Video Players & Editors
Health And Fitness,Paid,Everyone,Health & Fitness
Tools,Free,Everyone,Tools
Communication,Free,Everyone,Communication
Productivity,Free,Everyone,Productivity
Productivity,Free,Everyone,Productivity
Tools,Paid,Everyone,Tools
Tools,Free,Everyone,Tools
Communication,Free,Everyone,Communication
Weather,Paid,Everyone,Weather
Game,Paid,Everyone,Adventure
Tools,Paid,Everyone,Tools
Productivity,Free,Everyone,Productivity
Family,Free,Everyone,Education
Video Players,Free,Everyone,Video Players & Editors
Productivity,Free,Everyone,Productivity
Business,Free,Everyone,Business
Tools,Free,Everyone,Tools
Social,Paid,Everyone,Social
Tools,Free,Everyone,Tools
Productivity,Paid,Everyone,Productivity
Communication,Free,Everyone,Communication
Game,Free,Everyone,Card
Weather,Free,Everyone,Weather
Productivity,Paid,Everyone,Productivity
Lifestyle,Free,Everyone,Lifestyle
Tools,Paid,Everyone,Tools
Tools,Free,Everyone,Tools
Business,Free,Everyone,Business
Productivity,Free,Everyone,Productivity
Family,Free,Everyone,Puzzle
Tools,Paid,Everyone,Tools
Shopping,Free,Everyone,Shopping
Family,Free,Teen,Entertainment
Video Players,Free,Everyone,Video Players & Editors
Family,Free,Everyone,Education
Family,Free,Everyone,Puzzle
Productivity,Free,Everyone,Productivity
Game,Free,Everyone,Action
Game,Free,Everyone,Action
Family,Free,Everyone,Casual
Game,Free,Everyone,Arcade
Game,Paid,Everyone,Arcade
Game,Free,Teen,Arcade
Game,Free,Teen,Casino
Game,Free,Teen,Card
Game,Free,Everyone,Arcade
Tools,Free,Everyone,Tools
Family,Free,Everyone,Entertainment
Auto And Vehicles,Free,Everyone,Auto & Vehicles
Game,Free,Everyone 10+,Racing
Game,Free,Everyone,Card
Game,Free,Everyone,Action
Game,Free,Everyone 10+,Action
Books And Reference,Free,Everyone,Books & Reference
Auto And Vehicles,Free,Everyone,Auto & Vehicles
Video Players,Free,Everyone,Video Players & Editors
Family,Free,Everyone,Education
Game,Free,Everyone,Racing
Photography,Free,Everyone,Photography
Sports,Free,Everyone,Sports
Game,Free,Everyone,Adventure
Video Players,Free,Everyone,Video Players & Editors
Shopping,Free,Everyone,Shopping
Photography,Paid,Everyone,Photography
News And Magazines,Free,Everyone,News & Magazines
Health And Fitness,Free,Everyone,Health & Fitness
Comics,Free,Everyone,Comics
Photography,Free,Everyone,Photography
Family,Free,Everyone,Entertainment
Medical,Free,Everyone,Medical
Medical,Free,Teen,Medical
Finance,Free,Everyone,Finance
Tools,Free,Everyone,Tools
Travel And Local,Free,Everyone,Travel & Local
Medical,Paid,Teen,Medical
Social,Free,Teen,Social
Shopping,Free,Everyone,Shopping
News And Magazines,Free,Everyone,News & Magazines
Business,Free,Teen,Business
Shopping,Free,Everyone,Shopping
Photography,Free,Everyone,Photography
Health And Fitness,Free,Everyone,Health & Fitness
Photography,Free,Everyone,Photography
Lifestyle,Free,Everyone,Lifestyle
Photography,Free,Everyone,Photography
News And Magazines,Free,Everyone,News & Magazines
Photography,Free,Everyone,Photography
Business,Free,Everyone,Business
Photography,Free,Everyone,Photography
Family,Free,Everyone,Education
Photography,Free,Everyone,Photography
Game,Free,Teen,Action
Sports,Free,Everyone,Sports
Books And Reference,Free,Teen,Books & Reference
Lifestyle,Free,Everyone,Lifestyle
Photography,Free,Everyone,Photography
Photography,Free,Everyone,Photography
Books And Reference,Free,Everyone,Books & Reference
Sports,Free,Everyone,Sports
Weather,Free,Everyone,Weather
Productivity,Free,Everyone,Productivity
Tools,Free,Everyone,Tools
Tools,Free,Everyone,Tools
Family,Paid,Everyone,Simulation
Family,Free,Everyone,Simulation
Lifestyle,Free,Everyone,Lifestyle
Finance,Free,Everyone,Finance
Tools,Free,Everyone,Tools
Auto And Vehicles,Free,Everyone,Auto & Vehicles
Productivity,Free,Everyone,Productivity
Shopping,Free,Everyone,Shopping
Game,Free,Everyone,Racing
Lifestyle,Free,Everyone,Lifestyle
Productivity,Free,Everyone,Productivity
Weather,Free,Everyone,Weather
Family,Free,Everyone,Educational
Business,Free,Everyone,Business
Business,Free,Everyone,Business
Productivity,Free,Everyone,Productivity
Finance,Free,Everyone,Finance
Family,Free,Everyone,Entertainment
Productivity,Free,Everyone,Productivity
Tools,Free,Everyone,Tools
Business,Free,Everyone,Business
Finance,Free,Everyone,Finance
Business,Free,Everyone,Business
Business,Free,Everyone,Business
Family,Paid,Everyone,Entertainment
Business,Free,Everyone,Business
Tools,Free,Everyone,Tools
Family,Free,Everyone,Entertainment
Health And Fitness,Free,Everyone,Health & Fitness
Personalization,Free,Everyone,Personalization
Family,Free,Everyone,Entertainment
Family,Free,Everyone,Casual
Tools,Paid,Everyone,Tools
Family,Free,Everyone,Casual
Family,Free,Everyone,Entertainment
Communication,Free,Teen,Communication
Family,Free,Everyone,Entertainment
Game,Free,Teen,Action
Family,Free,Everyone,Entertainment
Family,Free,Everyone,Casual
Health And Fitness,Free,Everyone,Health & Fitness
Sports,Free,Everyone,Sports
Family,Free,Everyone,Entertainment
Tools,Free,Everyone,Tools
Game,Free,Everyone,Action
Family,Free,Mature 17+,Entertainment
Art And Design,Free,Everyone,Art & Design
Family,Free,Everyone,Entertainment
Family,Paid,Everyone,Simulation
Family,Free,Everyone,Entertainment
Family,Free,Everyone,Entertainment
Family,Free,Everyone,Education
Family,Free,Everyone,Puzzle
Tools,Free,Everyone,Tools
Medical,Free,Everyone,Medical
Tools,Free,Everyone,Tools
Productivity,Free,Everyone,Productivity
Beauty,Free,Everyone,Beauty
Maps And Navigation,Free,Everyone,Maps & Navigation
Family,Free,Everyone,Education
Tools,Free,Everyone,Tools
News And Magazines,Free,Everyone,News & Magazines
Productivity,Free,Everyone,Productivity
Family,Free,Everyone,Entertainment
Productivity,Free,Everyone,Productivity
Photography,Free,Everyone,Photography
Tools,Free,Everyone,Tools
Family,Free,Everyone,Casual
Family,Free,Everyone,Education
Photography,Free,Everyone,Photography
Photography,Free,Everyone,Photography
Social,Free,Everyone,Social
Family,Free,Everyone,Entertainment
Family,Free,Everyone,Entertainment
Productivity,Free,Everyone,Productivity
Photography,Paid,Everyone,Photography
Tools,Paid,Mature 17+,Tools
Family,Free,Everyone,Entertainment
Family,Paid,Everyone,Strategy
Lifestyle,Free,Everyone,Lifestyle
Family,Free,Everyone,Casual
Game,Paid,Everyone,Arcade
Family,Free,Everyone,Educational
Family,Free,Everyone,Casual
Family,Free,Everyone,Strategy
Photography,Free,Everyone,Photography
Maps And Navigation,Free,Everyone,Maps & Navigation
Communication,Free,Teen,Communication
Family,Free,Everyone,Casual
News And Magazines,Free,Everyone,News & Magazines
Family,Free,Everyone,Education
Finance,Free,Everyone,Finance
Books And Reference,Paid,Everyone,Books & Reference
Photography,Free,Everyone,Photography
Game,Free,Everyone,Board
Family,Free,Everyone,Puzzle
Photography,Free,Everyone,Photography
Video Players,Free,Everyone,Video Players & Editors
Shopping,Free,Everyone,Shopping
Family,Paid,Everyone,Education
Shopping,Free,Everyone,Shopping
Communication,Free,Everyone,Communication
Lifestyle,Free,Everyone,Lifestyle
Personalization,Paid,Everyone,Personalization
Art And Design,Free,Everyone,Art & Design
Lifestyle,Free,Everyone,Lifestyle
Personalization,Paid,Everyone,Personalization
Art And Design,Free,Everyone,Art & Design
Personalization,Paid,Everyone,Personalization
Food And Drink,Free,Everyone,Food & Drink
Personalization,Paid,Everyone,Personalization
Personalization,Paid,Everyone,Personalization
Maps And Navigation,Free,Everyone,Maps & Navigation
Family,Free,Everyone,Entertainment
Personalization,Paid,Everyone,Personalization
News And Magazines,Free,Everyone,News & Magazines
Family,Free,Everyone 10+,Simulation
Family,Free,Everyone,Entertainment
Personalization,Free,Everyone,Personalization
Game,Free,Everyone,Arcade
Family,Free,Everyone,Entertainment
Family,Free,Everyone,Entertainment
Personalization,Free,Teen,Personalization
Personalization,Free,Teen,Personalization
Family,Free,Teen,Entertainment
Personalization,Free,Everyone,Personalization
Game,Free,Everyone,Action
Family,Free,Everyone,Simulation
Personalization,Free,Teen,Personalization
Family,Free,Everyone,Simulation
Game,Free,Teen,Action
Game,Free,Teen,Action
Tools,Free,Everyone,Tools
Personalization,Free,Teen,Personalization
Family,Free,Everyone,Simulation
Personalization,Free,Teen,Personalization
Family,Free,Everyone,Entertainment
Game,Free,Teen,Card
Family,Free,Everyone,Entertainment
Communication,Free,Everyone,Communication
Tools,Free,Everyone,Tools
Game,Free,Teen,Arcade
Social,Paid,Teen,Social
Video Players,Free,Everyone,Video Players & Editors
Family,Free,Teen,Entertainment
Auto And Vehicles,Free,Everyone,Auto & Vehicles
Game,Free,Teen,Arcade
News And Magazines,Free,Everyone 10+,News & Magazines
Family,Free,Everyone,Education
Sports,Free,Everyone,Sports
Sports,Free,Everyone 10+,Sports
Travel And Local,Free,Everyone,Travel & Local
Family,Free,Everyone,Education
Books And Reference,Free,Everyone,Books & Reference
Travel And Local,Free,Everyone,Travel & Local
Books And Reference,Free,Everyone,Books & Reference
Books And Reference,Free,Everyone,Books & Reference
Books And Reference,Free,Everyone,Books & Reference
Books And Reference,Free,Everyone,Books & Reference
Books And Reference,Free,Everyone,Books & Reference
Family,Free,Everyone,Education
Family,Free,Everyone,Education
Productivity,Free,Everyone,Productivity
Family,Free,Everyone,Education
Family,Free,Everyone,Education
News And Magazines,Free,Everyone,News & Magazines
Family,Free,Everyone,Education
Books And Reference,Free,Everyone,Books & Reference
Books And Reference,Paid,Everyone,Books & Reference
Books And Reference,Free,Everyone,Books & Reference
Lifestyle,Free,Everyone 10+,Lifestyle
Books And Reference,Free,Everyone,Books & Reference
Books And Reference,Free,Everyone,Books & Reference
Family,Free,Everyone,Entertainment
Shopping,Free,Teen,Shopping
Family,Paid,Everyone,Entertainment
Lifestyle,Paid,Everyone,Lifestyle
Finance,Paid,Everyone,Finance
Lifestyle,Paid,Everyone,Lifestyle
Finance,Paid,Everyone,Finance
Finance,Paid,Everyone,Finance
Family,Paid,Everyone,Entertainment
Business,Free,Everyone,Business
Family,Paid,Everyone,Entertainment
Game,Paid,Everyone,Adventure
Travel And Local,Free,Everyone,Travel & Local
Finance,Paid,Everyone,Finance
Lifestyle,Paid,Everyone,Lifestyle
News And Magazines,Free,Everyone,News & Magazines
Finance,Paid,Everyone,Finance
Family,Free,Everyone,Strategy
News And Magazines,Free,Everyone,News & Magazines
Family,Free,Everyone 10+,Strategy
Game,Free,Everyone,Action
Family,Free,Everyone 10+,Strategy
Lifestyle,Free,Teen,Lifestyle
Family,Free,Everyone,Casual
Sports,Free,Everyone,Sports
Family,Free,Everyone,Casual
Business,Free,Everyone,Business
Game,Free,Everyone,Adventure
Family,Free,Everyone 10+,Simulation
